video_id;Titre;URL;Vues;Duree;Likes;Commentaires;Date_Publication;Description;Tags;Categorie_ID;Langue;Langue_Audio;Categories;Intervenants;Tags_Propres
CmOtKy_BBdQ;Paysages In Marciac 2021 : Jour 6 - Le territoire : de désert à prospère;https://www.youtube.com/watch?v=CmOtKy_BBdQ;14157;08:15:20;229;23;06/08/2021;"Paysages In Marciac : le rendez-vous estival incontournable de l’agroécologie, des sols vivants, des couverts et de l’agroforesterie ! 
Du 29 juillet au 4 août, Arbre et Paysage 32 et Ver de Terre Production vous accueillent à la Ferme de Refaire à Marciac pour la 13ème édition de Paysages In Marciac ! 
Au programme : conférences, ateliers techniques, masterclass, visites de fermes… il y en aura pour tous les goûts ! ---  
Le programme détaillé du festival :https://paysages-in-marciac.fr/program";;27;fr;fr;Agroforesterie, Sol Vivant / ACS, Formation, Environnement;;
ugQg9HZwAGw;Canal Sol Vivant #1 - Agroforesterie et mesure Plantons des haies;https://www.youtube.com/watch?v=ugQg9HZwAGw;7029;01:25:56;118;16;07/07/2021;"Canal Sol Vivant, l'émission qui produit des vers de terre et de la biodiversité ! 
C'est est l'émission de Ver de Terre Production diffusée en direct toutes les deux semaines. 
A cette occasion, nous accueillons des personnalités engagées autour d’une thématique pour parler agroécologie avec des invités investis dans cette transition. 
Au menu : débat, débrief de l'actualité, partage des retours terrains et des bonnes pratiques.

Première émission sur l'agroforesterie et la mesure du plan de re";;27;fr;fr;Agroforesterie, Sol Vivant / ACS, Environnement;;
T4unhx1Hch8;Pourquoi parler d’agroécologie pendant la semaine de l’agriculture ?;https://www.youtube.com/watch?v=T4unhx1Hch8;2965;56:33:00;50;2;18/05/2021;"L'interview de la directrice et du porte-parole du mouvement par Ariane Warlin, journaliste, lancera le programme de la semaine de l'agriculture 2021.
Anne Trombini et Arnaud Daguin répondront à une question clé : ""pourquoi parler d'agroécologie pendant la semaine de l'agriculture française ?"" et rappeleront les messages clés du mouvement.
Cette première intervention sera également l'occasion d'annoncer la mise à disposition dès le 17 mai 2021 du premier outil open-source de mesure de la transit";;27;fr;fr;Environnement;;
qRK-Jd8DzJE;Quelle PAC pour accompagner la transition agroécologique ?;https://www.youtube.com/watch?v=qRK-Jd8DzJE;2257;58:59:00;40;3;18/05/2021;"Semaine de l'agriculture française 2021 - Quelle PAC pour accompagner la transition agroécologique ?

Les sols sont souvent les grands oubliés des politiques agricoles. 
Alors que la PAC 2023-2027 est en cours de préparation, durant cette semaine de l'Agriculture française 2021, la table-ronde  portera sur leur intégration dans le nouveau dispositif et sur l'évolution d'une “obligation de moyens” vers la “mesure des résultats”.
Les intervenants apporteront un éclairage sur ce qui ce fait à l'ét";;27;fr;fr;Élevage;;
U5SMR4uenbg;Comment structurer une filière agroécologique ?;https://www.youtube.com/watch?v=U5SMR4uenbg;1209;46:42:00;23;0;19/05/2021;"Semaine de l'agriculture française 2021 - Comment structurer une filière agroécologique ?

Vincent Gachet, responsable QSE filières Fruits & Légumes (F&L) chez U Enseigne, explique le travail de déploiement en cours de la démarche de régénération à l'ensemble des fournisseurs de la Marque U visant à construire un projet agroécologique global avec 100% des fournisseurs F&L.
Avec Nina Bigaud, ils reviennent sur les freins, les leviers et les outils développés par l'association pour accompagner la ";;27;fr;fr;Élevage;;
AqipUCw-Hqc;Stockage de carbone : opportunité économique, environnementale ou agronomique ?;https://www.youtube.com/watch?v=AqipUCw-Hqc;2858;59:15:00;60;3;20/05/2021;"Semaine de l'agriculture française 2021 - Stockage de carbone : opportunité économique, environnementale ou agronomique ?

Comment mettre à profit l’engouement autour des crédits carbone et quelles sont les perspectives concrètes avec l'indice de régénération pour garantir que la finance carbone soit effectivement au service de la régénération des écosystèmes ?
______________
🌻 REVIVEZ LA SEMAINE DE L'AGRICULTURE FRANÇAISE
Visionnez l'ensemble des replays vidéos de la semaine de l'Agriculture fr";;27;fr;fr;Élevage, Environnement;;
erx1fxHAg18;Quel projet agricole pour assurer la souveraineté alimentaire ?;https://www.youtube.com/watch?v=erx1fxHAg18;1873;53:45:00;42;4;21/05/2021;"Semaine de l'agriculture française 2021 - Quel projet agricole pour assurer la souveraineté alimentaire ?

À l'heure où la pandémie mondiale a permis de mettre en avant la problématique de souveraineté alimentaire, quel projet agricole doit être mis en place pour y répondre et quels sont les défis pour les acteurs agricoles et dans les filières ?
______________
🌻 REVIVEZ LA SEMAINE DE L'AGRICULTURE FRANÇAISE
Visionnez l'ensemble des replays vidéos de la semaine de l'Agriculture française 2021 en";;27;fr;fr;Grandes Cultures;;
tKW-ZA6TL90;l’Agroécologie : derrière les mots quelle réalité dans les champs ?;https://www.youtube.com/watch?v=tKW-ZA6TL90;2846;01:07:30;78;4;05/06/2021;"L'agroécologie repose sur des fondamentaux agronomiques indispensables pour assurer la régénération des sols et la fertilité des systèmes de production agricole. Pour autant, comment cette transition est-elle perçue par les acteurs de terrain ?

Comment peut-on entraîner tous les acteurs dans cette démarche qui présente encore un certain nombre de défis ?
______________
🌻 REVIVEZ LA SEMAINE DE L'AGRICULTURE FRANÇAISE
Visionnez l'ensemble des replays vidéos de la semaine de l'Agriculture français";;27;fr;fr;Élevage, Environnement;;
V2CD_jpd0JI;Comment une marque peut-elle incarner et porter le sujet de la transition agroécologique ?;https://www.youtube.com/watch?v=V2CD_jpd0JI;859;43:33:00;22;2;04/06/2021;"Benjamin Grumbach, expert en communication et marketing, et fondateur de March5 et d'un Dîner pour le Climat, apporte son éclairage sur les leviers de transformation de la norme sociale pour accompagner la création de valeur jusqu'au consommateur, et en particulier le rôle des marques dans l'acculturation du consommateur et l'incarnation de la transition.
______________
🌻 REVIVEZ LA SEMAINE DE L'AGRICULTURE FRANÇAISE
Visionnez l'ensemble des replays vidéos de la semaine de l'Agriculture français";;27;fr;fr;Élevage, Formation;;
Lzg3rZVUZ20;Devenir technicien du Vivant;https://www.youtube.com/watch?v=Lzg3rZVUZ20;1459;44:58:00;24;0;05/06/2021;"Cédric Bellec, technicien chez le groupe Soufflet, expliquera l'évolution du métier de technicien agricole dans le contexte de la transition agroécologique.

Avec Florence Jard, ils apporteront un éclairage sur les freins, les leviers et les outils à disposition, et en particulier le programme des Techniciens du Vivant mis en place par l'association Pour une Agriculture du Vivant.
______________
🌻 REVIVEZ LA SEMAINE DE L'AGRICULTURE FRANÇAISE
Visionnez l'ensemble des replays vidéos de la semaine";;27;fr;fr;Général;;
nSTsb4q8AHA;Financement de la transition : le statut de Paysan-Chercheur;https://www.youtube.com/watch?v=nSTsb4q8AHA;1438;53:25:00;29;1;05/06/2021;"François Dampeyrou et Florent d'Hérouville, managers financement de l'innovation au sein du cabinet Leyton, expliqueront pourquoi le cabinet s'investit aujourd'hui dans la transition agroécologique.

Ils présenteront ensuite les travaux en cours avec l'association pour faire reconnaître auprès de l'Etat un statut de paysan-chercheur qui permettrait de rendre éligible les activités de R&D et d'expérimentation des agriculteurs au Crédit Impôt Recherche.
______________
🌻 REVIVEZ LA SEMAINE DE L'AGR";;27;fr;fr;Général;;
Fks0tZdB_LM;l'Agroécologie est elle créatrice de valeur ?;https://www.youtube.com/watch?v=Fks0tZdB_LM;1726;53:32:00;33;2;14/06/2021;"Maeline Burlant - Omie, Olivier Maugeais et Pascal Pineau - Pom Evasion nous apportent un éclairage sur le potentiel de création de valeur de l'agroécologie.

Ils nous livrent également leurs témoignages sur la structuration de filières agroécologiques. Des sujets tels que les aspects de mesure, la répartition, ou encore la responsabilité y seront abordés.

______________
🌻 REVIVEZ LA SEMAINE DE L'AGRICULTURE FRANÇAISE
Visionnez l'ensemble des replays vidéos de la semaine de l'Agriculture frança";;27;fr;fr;Élevage, Environnement;;
Tqyrf73ESZ0;UN BLÉ SEMÉ DANS LA LUZERNE - #1 L'ENTRETIEN - GIEE 3 VALLÉES;https://www.youtube.com/watch?v=Tqyrf73ESZ0;18435;36:06:00;220;5;11/12/2020;"Aujourd'hui nous nous rendons chez Christophe MARMION, Agriculture en Conservation des sols en Normandie !

Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie 🌱

👨‍🌾👩‍🌾 Cliquez ici pour accéder à l'agenda de formation 👉 https://www.verdeterreprod.fr/agenda-formation-agroecologie/
📖 Cliquez par là pour consulter notre";;27;fr;fr;Grandes Cultures, Sol Vivant / ACS, Formation, Environnement;;
22yDDcFTst4;FAIRE DU THÉ DE COMPOST,  Emeric Saboureau;https://www.youtube.com/watch?v=22yDDcFTst4;8091;21:27;185;12;24/11/2020;"Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie 🌱

👨‍🌾👩‍🌾 Cliquez ici pour accéder à l'agenda de formation 👉 https://www.verdeterreprod.fr/agenda-formation-agroecologie/
📖 Cliquez par là pour consulter notre catalogue de formations 👉 https://www.verdeterreprod.fr/catalogue-formation-agroecologie/

Notre activité s";;27;fr;fr;Formation, Environnement;;
3gKupaXvZRI;Myciculture en circuit court et biomatériaux, par Mycotopia;https://www.youtube.com/watch?v=3gKupaXvZRI;4966;34:05:00;83;3;23/11/2020;"Acteur de la myciculture à Marseille, Mycotopia présentera son fonctionnement impliquant économie circulaire, sociale et en circuit court, valorisation des déchets ainsi que le développement de bio-matériaux (notamment la fabrication de brique à partir de mycélium).

C'est quoi le Forum Mycorium ? 2 chefs 3*, des sommités universitaires dont le savoir n'a d'égal que leur capacité à retranscrire la complexité du monde pour nous la rendre compréhensible, des cueilleurs professionnels, des mycologu";;27;fr;fr;Général;;
0jik_qT8UNk;Histoire systématique et écologique des morilles, par Pierre Arthur Moreau;https://www.youtube.com/watch?v=0jik_qT8UNk;9097;51:41:00;141;12;04/12/2020;"Maître de conférences à L’Université de Lille 2 et spécialiste de la taxinomie, de la toxicité et de l’écologie des champignons supérieurs, il animera une conférence ayant pour thème : « Histoire, systématique et écologie des morilles ».

Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie 🌱

👨‍🌾👩‍🌾 Cliquez ici pour a";;27;fr;fr;Formation, Environnement;;
-9W8wOH9fPc;Private video;https://www.youtube.com/watch?v=-9W8wOH9fPc;0;00:00;0;0;10/12/2020;This video is private.;;;;;Général;;
8s1R8BTGVG0;Myco sylviculture, ceuillette sauvage et restauration par Jacques Marcon et Jean Rondet;https://www.youtube.com/watch?v=8s1R8BTGVG0;2866;51:53:00;58;6;10/12/2020;"Un chef 3* et un ingénieur agronome et forestier, tous deux passionnés par les champignons, se retrouveront pour échanger dans le cadre d’une conférence sur la myco-sylviculture et partager une réflexion sur le lien entre la cueillette sauvage et les restaurateurs.

Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie ";;27;fr;fr;Élevage, Formation, Environnement;;
kWuuM7iSKn8;La myciculture, un enjeu pour le développement de l'Afrique sub-saharienne par Alpha Sow;https://www.youtube.com/watch?v=kWuuM7iSKn8;2810;39:36:00;63;8;10/12/2020;"Passionné de champignons, Alpha est devenu un acteur incontournable de la myciculture au Sénégal et sur le continent africain, il expliquera en quoi il considère que la culture des champignons peut-être un enjeu crucial pour aider au développement de l'Afrique sub-saharienne, qu’il s’agisse d’agriculture, mais aussi d’un point de vue économique et social.

Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation";;27;fr;fr;Formation;;
DJvLH60nD0E;L'auto-fertilité par la biologie des sols, par Sébastien Roumegous;https://www.youtube.com/watch?v=DJvLH60nD0E;25536;23:43;512;32;18/09/2020;"L'auto-fertilité, ça vous parle ? La biologie des sols également ? Alors, si on tentait de remettre en vie des sols avec Sébastien Roumegous du Centre de Développement de l'Agroécologie ! 

Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie 🌱

👨‍🌾👩‍🌾 Cliquez ici pour accéder à l'agenda de formation 👉 https://www.verd";;27;fr;fr;Formation, Environnement;;
zFldh_ibPbg;Le lien entre carbone & fertilité des sols, avec Sébastien Roumegous;https://www.youtube.com/watch?v=zFldh_ibPbg;24178;32:22:00;566;33;12/02/2021;"Le 12 novembre 2020 : Sébastien Roumegous partagait avec les visiteurs du salon professionnel CAP AGROECO, une présentation des sols vivants, leur approche technique et opérationnelle.
Retrouvez l’intégralité de son intervention dans cette vidéo. Besoin de plus d’informations ? 

🌱 Contactez directement de CDA pour participer à une formation ou bénéficier d’un accompagnement adapté à vos problématiques : https://centre-developpement-agroecologie.fr/
🌱 Participez à la prochaine édition de CAP AGR";;27;fr;fr;Élevage, Grandes Cultures, Formation;;
5wXVgOmRtRw;Private video;https://www.youtube.com/watch?v=5wXVgOmRtRw;0;00:00;0;0;06/04/2021;This video is private.;;;;;Général;;
IyGuLjJ2zsM;La Plante en Kit ! avec Marc-André Sélosse (bande-annonce);https://www.youtube.com/watch?v=IyGuLjJ2zsM;16544;01:20;260;11;24/04/2020;"On vous propose une série produite avec notre microbiologiste préféré, Marc-André Sélosse ! Une série riche et ludique sur l'un des êtres vivants omniprésent et pourtant souvent oublié : la plante ! Et tout cela, découpée en kit pour mieux comprendre.

Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie 🌱

👨‍🌾👩‍🌾 Cliq";;27;fr;fr;Formation, Environnement;Marc-André Sélosse;
